Price,Close,High,Low,Open,Volume,daily_return,volatility_20,volume_change,stat_anomaly,ml_anomaly
2021-09-29,274.2917175292969,276.9670169803439,273.3355692133675,275.354120921642,26353700,0.001692893891216407,0.012132430159347743,-0.38976571219509937,False,False
2021-09-30,272.28289794921875,277.9908453738435,271.9931354238829,275.9433198820289,32343600,-0.0073236610940086155,0.012150682968221865,0.22728876780110574,False,False
2021-10-01,279.2173767089844,280.06729939899645,271.6743570466697,272.475971258081,30086300,0.025467918888754104,0.013755718384491477,-0.06979124154392213,False,False
2021-10-04,273.4321594238281,277.91355990677107,270.66993975281525,277.5755184047133,31350700,-0.020719402758324512,0.014368139068685563,0.04202577252769535,False,False
2021-10-05,278.8890075683594,280.47293031117425,274.33999347653463,274.33999347653463,24993000,0.019956862996766134,0.01525548056419135,-0.20279292009428818,False,False
2021-10-06,283.0903015136719,283.5925446758009,275.7501238068665,276.01088350495075,28002600,0.015064394190160701,0.015714984770662705,0.12041771696074899,False,False
2021-10-07,284.7708435058594,286.49966233803923,283.8726417312136,285.0895498059593,20430500,0.005936416695314861,0.0156472104667429,-0.2704070336325912,False,False
2021-10-08,284.7708435058594,286.49966233803923,283.7181076397104,286.0940066635479,17685700,0.0,0.015604776621316367,-0.13434815594332006,False,False
2021-10-11,284.17205810546875,287.78420058758314,282.74263978544866,282.90684147752927,19298600,-0.002102692091012104,0.01557648914410941,0.09119797350401737,False,False
2021-10-12,282.8682556152344,285.34074274889315,282.3563742041497,285.24415523325285,17974100,-0.00458807420731866,0.015427965790904991,-0.06863192148653274,False,False
2021-10-13,286.1808776855469,287.11772019165227,283.4572700524126,284.82874145878634,23416300,0.011710830057998445,0.015158997616869936,0.3027801113824893,False,False
2021-10-14,292.4007873535156,292.90300105132843,287.6489597728075,288.98179053840965,27262900,0.021734190342385995,0.016008568811988255,0.16427018786059278,False,False
2021-10-15,293.8109130859375,294.042728996893,290.24704925157357,292.0048416606726,25384800,0.0048225784382618375,0.015513892353887341,-0.06888848948571136,False,False
2021-10-18,296.7856140136719,297.67414824934616,292.3428544122026,293.19277722849347,22729300,0.01012454199366064,0.014940926033922193,-0.10460984526173145,False,False
2021-10-19,297.6934814453125,298.7268821826882,296.7179978366252,297.80937465142074,17682100,0.0030590008031818883,0.014941292050978456,-0.22205699251626754,False,False
2021-10-20,296.9014892578125,299.1132160698903,295.6459108190313,298.6399462045998,16537100,-0.002660428383096769,0.014769521986404006,-0.0647547519808167,False,False
2021-10-21,300.1369934082031,300.38808552882756,295.88737937467477,296.66971746103866,16918100,0.010897567939044839,0.014913653797366847,0.023039106010122712,False,False
2021-10-22,298.5916442871094,300.45566188219726,297.2781193491711,299.78924655970684,17449300,-0.005148812559043647,0.01498813848162364,0.03139832487099614,False,False
2021-10-25,297.5968322753906,298.82340775166415,295.9839068930017,298.7847668661807,17554500,-0.0033316806774478236,0.014367474426439543,0.0060288951419253944,False,False
2021-10-26,299.5091247558594,301.7208511992869,298.0507629347483,300.3687149688969,28107300,0.006425782377613265,0.011134335895829777,0.6011450055541314,False,False
2021-10-27,312.1227722167969,314.9526060458698,305.197858471987,305.197858471987,52588700,0.04211440125979249,0.013910707498605124,0.8709979258057516,True,False
2021-10-28,313.2624206542969,313.7646343557651,310.3746108163514,313.2430854710019,26297900,0.0036512825687335937,0.013545375778193692,-0.49993249500367953,False,False
2021-10-29,320.2838439941406,320.65085872906553,312.8277445338759,313.04989278774104,34766000,0.0224138705344179,0.013343362956874428,0.3220067001547653,False,False
2021-11-01,318.1108093261719,320.1583345181861,315.21336134327663,320.0327737230289,27073200,-0.006784715210326087,0.012130207218394386,-0.22127365817177702,False,False
2021-11-02,321.7423095703125,322.05137778411626,318.719300579223,319.01870120060556,26487100,0.011415834161162097,0.011821087354590889,-0.021648715334722124,False,False
2021-11-03,322.58251953125,323.45174797044365,319.3470302817975,322.4859320437034,21500100,0.0026114375882351215,0.011714623639164473,-0.18828033269025302,False,False
2021-11-04,324.9391784667969,325.0357659738775,318.2460798147082,321.5105430232,23992200,0.007305600250662625,0.01171444962662005,0.11591108878563361,False,False
2021-11-05,324.5720520019531,327.20873971919895,322.9881294331539,326.9383124769962,22570100,-0.001129831332054243,0.011751043576406984,-0.0592734305315894,False,False
2021-11-08,325.4703063964844,326.10774845813177,323.0074875225243,325.7697069819661,20897000,0.0027675038223125004,0.011610239108188734,-0.07412904683630117,False,False
2021-11-09,324.46588134765625,327.141180927912,323.09440972505246,325.5862019162056,21307400,-0.003086072766357195,0.01153684458517325,0.019639182657797738,False,False
2021-11-10,319.4919128417969,323.19100453286666,318.6420195419929,323.1330579322974,25500900,-0.015329711972180804,0.012493791763136418,0.19680955912030562,False,False
2021-11-11,321.0662536621094,322.3604437580887,319.211903171357,319.92659768608763,16849800,0.004927639032578757,0.011902242665493303,-0.3392468501111725,False,False
2021-11-12,325.2095642089844,325.7021398000391,322.37973040709574,322.505291202805,23831000,0.012904845961280609,0.012041116292866794,0.4143194577977187,False,False
2021-11-15,324.5817565917969,326.3298810128746,322.6114839029454,326.001507143793,16723000,-0.0019304709525210795,0.012081043142834645,-0.2982669631991943,False,False
2021-11-16,327.90423583984375,329.02458606061623,324.04097141278066,324.20514364528447,20886800,0.010236186047342555,0.012140726849898751,0.2489864258805239,False,False
2021-11-17,328.12664794921875,331.09713399244765,327.04296002513973,327.95249014605207,19053400,0.0006782837336802849,0.012053745781977562,-0.0877779267288431,False,False
2021-11-18,330.20697021484375,331.34874035580634,326.1915075164425,327.21714291810787,22463500,0.0063399979203973,0.011980844272913228,0.17897593080500074,False,False
2021-11-19,331.98736572265625,333.91287583713864,331.1068912391703,331.5326300916386,21963400,0.005391756287440375,0.01174729505565761,-0.02226278184610586,False,False
2021-11-22,328.8137512207031,338.33479489049444,328.5428291343785,333.44848252832435,31031100,-0.009559443610286045,0.012068508835075108,0.4128550224464336,False,False
2021-11-23,326.7334289550781,328.44606980827206,322.7469916146541,326.12384692450337,30427600,-0.0063267495897051385,0.012327120125686321,-0.01944823096828663,False,False
2021-11-24,326.9559020996094,327.1977977956203,323.08557096343446,325.37873743709275,21661300,0.0006809010796438031,0.008569692811799489,-0.28810356386964464,False,False
2021-11-26,318.99273681640625,326.97529607751204,317.4833097911147,323.5113621421092,24217200,-0.0243554718910598,0.010433049619747897,0.1179938415515227,False,False
2021-11-29,325.7174377441406,328.03963080841186,323.88869188174414,324.08222027388626,28563500,0.021081047157524235,0.010292095348439464,0.17947161521563193,False,False
2021-11-30,319.8731994628906,326.8301222692539,318.32506105228794,324.44987681081915,42885600,-0.017942663192140218,0.011007660722816323,0.5014126420081573,False,False
2021-12-01,319.3797607421875,328.28153551508353,318.71215568609364,324.26607225872357,33337600,-0.0015426072629144416,0.010698063385762896,-0.22263883448057153,False,False
2021-12-02,318.8089294433594,322.67926164029905,317.17371172788904,319.59266935097634,30766000,-0.0017873120622972083,0.01067995814756528,-0.07713812631983108,False,False
2021-12-03,312.53900146484375,321.914883312674,307.7204273838724,321.22787810651,41779300,-0.019666726366362797,0.01132162444897102,0.3579698368328674,False,False
2021-12-06,315.6158447265625,316.83500853773074,308.8814765180251,313.4484686429607,30032600,0.009844669776565063,0.011621987403599278,-0.2811607662167629,False,False
2021-12-07,324.0628662109375,324.91431432856854,319.3991097138028,320.88919559415706,31021900,0.02676361667359628,0.013199264034352572,0.03294087092026654,False,False
2021-12-08,324.1111755371094,324.62399318276465,320.0763427188176,324.44015010901273,24761000,0.0001490739335139324,0.013180991864168974,-0.20182193869492193,False,False
2021-12-09,322.3018493652344,325.5819398325856,321.35360755345357,323.5693805212305,22214200,-0.0055824245149110885,0.012756634000605666,-0.10285529663583859,False,False
2021-12-10,331.4359130859375,331.8809930302429,323.9371442929801,324.12098743855466,38095700,0.02834009093864176,0.014177910830656844,0.7149255881373175,False,False
2021-12-13,328.39764404296875,332.64534732460373,328.08801041527346,329.636149025462,28899400,-0.009166988014907562,0.014117568379485477,-0.24139994802563014,False,False
2021-12-14,317.6961975097656,323.79198810435076,313.6033108046137,322.41800725694964,44438700,-0.03258685537891037,0.015950075688167097,0.5377032049108286,False,False
2021-12-15,323.8016052246094,324.32410824827537,313.9806448880069,317.957396355384,35381100,0.01921775508394652,0.016401665460230704,-0.20382234403796695,False,False
2021-12-16,314.36767578125,325.84322423785716,312.5486152193238,324.82724448403934,35034800,-0.029134906347408007,0.017599815451782824,-0.009787711518296494,False,False
2021-12-17,313.30328369140625,314.3870011788046,306.9656284689242,310.477958587751,47750300,-0.0033858191278686167,0.017491508301836333,0.36293913480311013,False,False
2021-12-20,309.53948974609375,312.33578933972996,307.27534900605167,309.674936015178,28326500,-0.012013260445172036,0.017512296470019808,-0.4067785961554168,False,False
2021-12-21,316.6802062988281,317.10594512457476,309.4329905116543,312.8098748126121,24740600,0.02306883867577514,0.0184005335125458,-0.1265917074117876,False,False
2021-12-22,322.39862060546875,322.79530359298326,315.1901164906838,317.6574409711616,24831500,0.018057378367514865,0.01888061400882231,0.0036741226971050978,False,False
2021-12-23,323.8403625488281,325.4852654901964,321.94390810210103,321.96324913227005,19617800,0.004471923424026247,0.018912077025057664,-0.20996315164206758,False,False
2021-12-27,331.34881591796875,331.37784222734143,324.55636424185536,324.58539055122804,19947000,0.02318566255930654,0.018717259667822027,0.016780678771319835,False,False
2021-12-28,330.1876525878906,332.6646623593274,329.28780761048364,332.0260541252137,15661500,-0.0035043533409384597,0.018203150744130966,-0.21484433749436005,False,False
2021-12-29,330.8649597167969,333.1387557390819,328.6685277999919,330.2360072562147,15042000,0.002051279397027095,0.0176582468010443,-0.039555598122785196,False,False
2021-12-30,328.32025146484375,332.00674011719934,327.83645999310903,330.8262877450351,15994500,-0.007691078118792771,0.017773363075843703,0.06332269644994026,False,False
2021-12-31,325.4174499511719,328.3588803627505,324.96268486023365,327.53645861657736,18000800,-0.008841372107631584,0.017912140308539694,0.12543686892369244,False,False
2022-01-03,323.89837646484375,327.0430208965413,319.08948826047026,324.4789321117376,28865100,-0.0046680763018579485,0.017296869048140248,0.603545397982312,False,False
2022-01-04,318.3444519042969,324.33379227694843,315.5481232153685,323.975761808593,32674300,-0.01714712071472735,0.017695154759289858,0.13196559166606048,False,False
2022-01-05,306.1238708496094,315.49975115217205,305.7368436101561,315.29653749062345,40054300,-0.03838791906560801,0.018595166263476775,0.2258655885512466,False,False
2022-01-06,303.7049865722656,308.3687441767891,301.3924488017178,302.9986402827555,39646100,-0.00790165193792447,0.018617861915549542,-0.01019116549284349,False,False
2022-01-07,303.8597106933594,306.2399561127619,300.0377468231346,303.9661306277529,32720000,0.0005094553199143093,0.018624614283077635,-0.17469814180966092,False,False
2022-01-10,304.0823059082031,304.5177300797264,294.8128735433539,299.45726024091306,44289500,0.0007325591613833726,0.01716271907613627,0.353591075794621,False,False
2022-01-11,304.7692565917969,306.3463918328574,299.8442634308143,303.22111812680726,29386800,0.0022590945617240177,0.01717732882939012,-0.33648381670599126,False,False
2022-01-12,307.95257568359375,312.92596558737677,306.80114975733375,309.30721526386515,34372200,0.010445013802886871,0.016008772109131812,0.169647596880232,False,False
2022-01-13,294.9193115234375,310.47806401473673,294.14525686930887,310.0813514078008,45366000,-0.04232230930761005,0.017659581742760312,0.3198456892488697,False,False
2022-01-14,300.1441650390625,300.7440615879135,293.9032448192429,294.3870361687396,39846400,0.017716213592916086,0.01732552264957916,-0.12166820967244196,False,False
2022-01-18,292.8390197753906,299.7572330457423,291.95851560959414,294.21300077202613,42333200,-0.02433878820439883,0.01802249876908442,0.062409653067780235,False,False
2022-01-19,293.4968566894531,303.7338985153527,292.8873043729129,296.3609228324797,45933900,0.0022464114057172413,0.017938015918849963,0.08505617340527061,False,False
2022-01-20,291.82305908203125,301.54725709970177,291.37797913887493,299.050905777843,35380700,-0.005702949007024283,0.016903143868193027,-0.2297475285137992,False,False
2022-01-21,286.4336242675781,294.25168273283816,286.02722637262457,292.8777312649759,57984400,-0.01846815954642622,0.01636584108460649,0.6388709098463285,False,False
2022-01-24,286.7625732421875,287.47857522376313,267.101279303545,282.727768608137,85731500,0.0011484300261552782,0.016273006872269357,0.47852698311959774,False,False
2022-01-25,279.13800048828125,285.4272897689935,275.92564748178614,282.06977569492784,72848600,-0.026588451441558414,0.015366033113622753,-0.15027032071059065,False,False
2022-01-26,287.0915832519531,298.4993966630095,283.53088440772297,298.00591981590645,90428900,0.028493371557291036,0.017431968899664974,0.24132653201296939,False,False
2022-01-27,290.1200256347656,297.33818511520883,288.2719389279167,292.8486162403718,53481300,0.01054869790506796,0.01776010704506621,-0.4085817697660814,False,False
2022-01-28,298.26715087890625,298.4800203242128,284.90483174909696,290.49746041765246,49743700,0.028081912740477666,0.019352966213641583,-0.06988610972433351,False,False
2022-01-31,300.8989562988281,302.2535665226197,296.4383835464321,298.9347640922584,46444500,0.008823651589411341,0.01955173862881466,-0.06632397670458767,False,False
2022-02-01,298.7508544921875,300.5602294808075,295.23852444214555,300.34736009812974,40950400,-0.007138947349844882,0.01956580593356653,-0.11829387763890231,False,False
2022-02-02,303.2985534667969,304.90474476135483,298.8670363988058,299.59272363577713,36636000,0.015222379806543174,0.019745912216321698,-0.10535672423224196,False,False
2022-02-03,291.484375,301.1408638459518,290.2361846781371,299.4572493683748,43730000,-0.03895230732806709,0.01980063198446767,0.19363467627470254,False,False
2022-02-04,296.0223388671875,298.78961201270425,290.24586730318873,290.47807776902533,35096500,0.015568463548646383,0.020141195136534562,-0.1974273953807455,False,False
2022-02-07,291.1941223144531,297.8607539820601,290.17814242426635,296.24490687098387,28533300,-0.01631031148260942,0.020420297357320705,-0.18700440214836234,False,False
2022-02-08,294.6870422363281,295.65462512508105,290.2264992927546,291.48434523681885,32421200,0.01199515942874374,0.020651479902379755,0.13625833675039334,False,False
2022-02-09,301.1214294433594,301.81809022782,297.4252856560795,299.82487205833485,31284700,0.02183464586091688,0.021286351189988797,-0.03505422377950229,False,False
2022-02-10,292.57769775390625,299.0991965098226,290.95216570355126,294.183888778049,45386200,-0.028373044406858394,0.022004513652044616,0.4507474899871182,False,False
2022-02-11,285.47564697265625,294.42578816713433,284.68222196376286,293.3614411464584,39175600,-0.024274067489667983,0.02060338808665044,-0.136838951046794,False,False
2022-02-14,285.4369812011719,287.13993670756025,281.9053092038322,284.24684349682684,36359500,-0.00013544332728343544,0.02011139099726367,-0.07188402985531805,False,False
2022-02-15,290.7296447753906,291.04893415052186,287.3914718484893,290.28456489456636,27058300,0.018542319050412592,0.01992488117741377,-0.2558120986262188,False,False
2022-02-16,290.39031982421875,291.7186447665817,284.7473355562415,289.29468550260657,29982100,-0.0011671494712347519,0.019917694459303574,0.10805556890122436,False,False
2022-02-17,281.8870544433594,287.772404486028,281.17924775374655,287.34578532918516,32461600,-0.029282192967061138,0.020924104249699288,0.08269934394188527,False,False
2022-02-18,279.1722106933594,284.92183458390497,277.601489929,284.13647420172526,34264000,-0.009630962852696379,0.02063876637490723,0.055524065357221986,False,False
2022-02-22,278.9685974121094,282.6724139032119,275.8465370047907,276.33132880972005,41736100,-0.0007293465232240948,0.02063236698770734,0.21807436376371703,False,False
2022-02-23,271.74517822265625,282.8275409854315,271.5803655847503,281.35375501257334,37811200,-0.025893305757214824,0.020587837204150628,-0.09404089026046991,False,False
2022-02-24,285.6296081542969,286.1822778670693,263.2613090468984,264.2212168610139,56989700,0.051093565017239495,0.022801129681278506,0.5072174382193635,False,False
2022-02-25,288.26690673828125,288.57718060139933,282.7790598404249,286.16292683070213,32546700,0.00923328152507108,0.022770950487103314,-0.42890206475907044,False,False
2022-02-28,289.70184326171875,290.04120338234367,284.08794687966224,285.3580988142638,34627500,0.004977805255808487,0.021834130486457347,0.06393274894228917,False,False
2022-03-01,285.9786682128906,290.8459667826752,283.2638166303118,287.384546549291,31217800,-0.012851747876055364,0.021846790539681978,-0.09846798065121654,False,False
2022-03-02,291.05926513671875,292.30033079862653,284.7666778653276,286.3761603919426,31873000,0.017765649989131216,0.022263069799873626,0.0209880260620543,False,False
2022-03-03,286.919189453125,293.90987886372875,285.10604328173724,293.6771882703284,27314500,-0.014224167307125724,0.022102125528086523,-0.14302073855614472,False,False
2022-03-04,281.0434875488281,286.667090171543,278.43533489207505,285.3387653764105,32356500,-0.020478595089774565,0.020850940376429424,0.18459060206117628,False,False
2022-03-07,270.4265441894531,280.8786533930493,270.0580977160932,279.75393295465517,43157200,-0.03777687023447007,0.02192137308961862,0.33380309984083567,False,False
2022-03-08,267.4596862792969,275.3229963748733,261.787615361919,269.35035685885737,48159500,-0.010971030669525428,0.021799380400814517,0.11590881706876255,False,False
2022-03-09,279.724853515625,280.79140133597923,272.2396673436956,274.8187631313371,35204500,0.04585800352551117,0.024282176119833267,-0.2690019622296743,False,False
2022-03-10,276.90338134765625,277.88267026842374,272.04575796281966,274.41154435304935,30628000,-0.01008659807131207,0.02365154769872684,-0.12999758553593999,False,False
2022-03-11,271.55133056640625,280.70420362127237,270.93078275757216,279.2013310407606,27209300,-0.01932822472301421,0.023242308923638308,-0.11162008619563801,False,False
2022-03-14,268.0317077636719,276.7191690212427,267.43057063229696,271.81307809759875,30660700,-0.012961169423817864,0.02284354250925884,0.12684633562789194,False,False
2022-03-15,278.4158935546875,279.0655275130415,270.2520171295623,271.8227376508679,34245100,0.03874237819717785,0.02467234913887446,0.11690535441134742,False,False
2022-03-16,285.4356994628906,285.6102173906511,274.58605778034723,280.3162702005297,37826300,0.025213380667954866,0.024992873273003657,0.10457554511448364,False,False
2022-03-17,286.240478515625,286.6186007423343,280.56840840023403,284.369189223697,30816600,0.002819475819768602,0.02500421577639951,-0.18531286432984462,False,False
2022-03-18,291.2919616699219,291.84463136231534,283.8261865282108,286.3858715630049,43390600,0.017647689734494154,0.02434707292496464,0.4080268426757008,False,False
2022-03-21,290.06060791015625,291.01081040705833,285.93017266749587,289.79883101325805,28351200,-0.004227215034381726,0.02424188669956633,-0.3466050250515088,False,False
2022-03-22,294.8115539550781,295.72296480391606,289.6824490018245,290.6811188141461,27599700,0.016379149444496255,0.024434496118812904,-0.02650681452636927,False,False
2022-03-23,290.38055419921875,294.0068166256151,288.66440204897714,291.3695483106634,25715400,-0.015029939282958149,0.02387157580156114,-0.06827248122262197,False,False
2022-03-24,294.850341796875,294.947306062615,289.2461504734421,290.0412160274347,24484500,0.01539286130912787,0.02133216479191561,-0.04786625912877107,False,False
2022-03-25,294.4431457519531,296.20779503659236,290.18668905916263,295.946018112128,22566500,-0.0013810261926112677,0.021269567852429283,-0.07833527333619228,False,False
2022-03-28,301.2496643066406,301.34659900415994,295.073391346538,295.073391346538,29578200,0.02311658006948991,0.021815525053275643,0.3107127822214344,False,False
2022-03-29,305.81640625,306.21393912796776,299.64983837259945,304.36203066251414,30393400,0.015159326248114668,0.02169847427021816,0.027560838725818382,False,False
2022-03-30,304.3134765625,306.33993220572023,302.10282726832855,304.21654187968613,28163600,-0.004914483516202828,0.02151000178155458,-0.07336461205393274,False,False
2022-03-31,298.9322814941406,305.55455325788046,298.5250730010145,304.35224961733445,33422100,-0.017683065269224696,0.02166445082396481,0.1867126361686715,False,False
2022-04-01,300.0085754394531,300.69697152169914,296.246586275612,299.96007850505373,27110500,0.003600460746269629,0.020992083017467016,-0.18884510548409583,False,False
2022-04-04,305.3897399902344,305.52546630436024,300.28972091399,300.6581674070127,24289600,0.017936702452251208,0.018812816374569642,-0.10405193559690895,False,False
2022-04-05,301.4241638183594,305.29279303590346,300.444874882853,303.7414533090585,23156700,-0.012985296008968139,0.018915053940949993,-0.04664136091166593,False,False
2022-04-06,290.39031982421875,297.6621976161441,287.6851730006055,295.9072534761738,40110400,-0.03660570491219717,0.0187943662349357,0.7321293621284553,False,False
2022-04-07,292.20330810546875,294.413956798375,287.33601069625706,287.63657914564925,31411200,0.00624328070697211,0.018593444170488263,-0.2168814073158084,False,False
2022-04-08,287.9372863769531,291.96105300699253,287.2682712247313,291.3017431608268,24361900,-0.014599498397793065,0.018324611781891893,-0.22441995211898935,False,False
2022-04-11,276.5833740234375,283.70978844170367,276.3312728673214,282.91475253047315,34569300,-0.039431893300028054,0.020385291479611222,0.41899030863766784,False,False
2022-04-12,273.480712890625,281.8966903613932,271.95845973176773,280.44231514730166,30966700,-0.01121781503956043,0.01859900033338278,-0.10421385448938802,False,False
2022-04-13,278.8716125488281,279.80240446057144,272.74383748539003,274.130364433045,21907200,0.019712174950923034,0.018232218367287986,-0.2925561974637272,False,False
2022-04-14,271.318603515625,279.54068423967755,270.8241359315861,279.3273746344273,28221600,-0.02708418029418702,0.019107373239118656,0.28823400525854503,False,False
2022-04-18,271.9875793457031,273.8685738866559,269.8738942106014,270.4265639610484,20778000,0.002465646739330918,0.018558568355377027,-0.263755421379369,False,False
2022-04-19,276.6221923828125,277.4657549794319,269.94177668947515,270.8822739757197,22297700,0.01703979662695798,0.019101422804770823,0.07313985946674362,False,False
2022-04-20,277.6499938964844,280.8884297236705,276.69011543373637,280.59753683935253,22906700,0.003715542505170699,0.01865808193525259,0.027312233997228486,False,False
2022-04-21,272.2687683105469,284.37885800425323,271.5415806106492,279.8024222293234,29454600,-0.01938132794608949,0.0188324176607598,0.2858508645942017,False,False
2022-04-22,265.6949768066406,274.5860709052862,265.06475342226594,273.112284984401,29405800,-0.024144493489639762,0.01887020114436583,-0.0016567870553325648,False,False
2022-04-25,272.1814880371094,272.5596102250069,262.5341201377057,264.9774895553303,35678900,0.024413375474498844,0.019980938996049483,0.21332866305286702,False,False
2022-04-26,262.0008850097656,269.89328023075717,261.7875754313959,269.0594525267125,46518400,-0.03740373050629997,0.020281304381185992,0.30380701198747717,False,False
2022-04-27,274.6054992675781,282.1197730129034,270.6689917758845,273.5195702477104,63477700,0.04810905221691408,0.023273038300489712,0.3645718683359702,False,False
2022-04-28,280.8205261230469,282.1294700096168,272.89901443389357,276.51557221439435,33646600,0.02263256516000345,0.02408620942064199,-0.46994613856519696,False,False
2022-04-29,269.0788879394531,281.0629592015001,268.08992310674057,279.8315688272619,37073900,-0.041811894399944705,0.02539066526799245,0.10186170370854697,False,False
2022-05-02,275.8175048828125,276.27321045257355,267.81843852952846,269.2631089235298,35151100,0.025043276323022612,0.026209774712705317,-0.05186397978092405,False,False
2022-05-03,273.2092590332031,275.4877863561019,271.62883306903626,275.3229441287677,25978600,-0.009456418840122383,0.02572156071118219,-0.2609448921939854,False,False
2022-05-04,281.1598205566406,282.03243974710455,268.3128397950904,273.99458463090093,33599300,0.02910062986727424,0.026755109932002513,0.2933452918940975,False,False
2022-05-05,268.91400146484375,277.64025334846656,265.99554553295394,276.8548930460878,43260400,-0.043554655382666674,0.027253155271469136,0.28753872848541495,False,False
2022-05-06,266.3736572265625,270.75616352746886,263.0188773696703,266.4512108789899,37780300,-0.009446678954771248,0.0271842531057951,-0.12667705337907187,False,False
2022-05-09,256.5324401855469,264.07580012501256,255.31078485449888,261.845769469364,47726000,-0.03694515870480852,0.028075942158509493,0.2632509535392784,False,False
2022-05-10,261.3027648925781,265.42349495118094,257.00751689764115,263.42615521933493,39336400,0.018595405335796622,0.027361238717218444,-0.17578678288563887,False,False
2022-05-11,252.62496948242188,263.10616476658646,251.41299010553567,257.59893757945724,48975900,-0.03320973436206731,0.028161053449260443,0.2450529280767939,False,False
2022-05-12,247.58314514160156,251.97535707995286,242.41526346781745,249.85196691214003,51033800,-0.019957743492854285,0.027829207270321024,0.042018625487229455,False,False
2022-05-13,253.1776885986328,255.0393023042166,247.58320135507512,249.52236873660797,34925100,0.022596624878610028,0.028023794297336136,-0.31564766879989337,False,False
2022-05-16,253.54608154296875,257.73468930316983,248.00006282048204,252.0529146897847,32550900,0.001455076655352272,0.02801417832518957,-0.06797976240583425,False,False
2022-05-17,258.7043151855469,260.16836636831925,254.4769151081099,258.0158894934678,28828800,0.020344363482911687,0.028148826339146858,-0.11434706874464295,False,False
2022-05-18,246.92559814453125,256.17753742497484,245.6524875951275,255.59442633817832,31356000,-0.04552965045274848,0.029647586442947065,0.08766233766233755,False,False
2022-05-19,246.0120391845703,250.41449629814898,244.78752382257517,246.75063363367587,32692300,-0.0036997337126069008,0.029465939525160464,0.04261704299017732,False,False
2022-05-20,245.44837951660156,251.260004557282,239.5007120368587,249.99659233543315,39199300,-0.0022911873330957455,0.029107744932086746,0.19903769389122217,False,False
2022-05-23,253.310546875,254.13661829633347,246.29384823513425,248.29585470189053,33175400,0.03203185685675569,0.029539611181931574,-0.15367366253989234,False,False
2022-05-24,252.3095703125,253.97141153191018,246.36190307818248,250.62830293352826,29043900,-0.003951578703882186,0.028425235831087435,-0.12453504705293683,False,False
2022-05-25,255.1279296875,257.1299216663202,249.88971717072658,250.87128699874697,28547900,0.011170243647552924,0.026140652802768276,-0.017077596328316735,False,False
2022-05-26,258.4127197265625,259.58863995946916,254.06858584488728,254.88492936958542,25002100,0.012875070334658956,0.025717956489854803,-0.1242052830505922,False,False
2022-05-27,265.5461120605469,265.64330219713014,260.0260563384971,260.9201640734915,26910800,0.027604648647065577,0.024996550509360324,0.07634158730666618,False,False
2022-05-31,264.2146911621094,267.0330271517111,261.3574731865208,264.8561104686971,37827700,-0.005013897165001335,0.02428212214379271,0.40566984259107874,False,False
2022-06-01,264.74920654296875,269.87080312577604,262.43621787387394,267.4509260743222,25292200,0.0020230342927125555,0.02422882783802528,-0.3313841444232666,False,False
2022-06-02,266.8482971191406,266.9163331602478,254.2338100694297,257.00356501404997,44008200,0.007928600064873725,0.023274855240823778,0.7399909853630764,False,False
2022-06-03,262.416748046875,265.75018841702905,260.85209677085874,262.69859051173177,28059000,-0.016606997759056497,0.021474245620988014,-0.36241427733922316,False,False
2022-06-06,261.1824951171875,266.4595892028753,259.6955782848042,264.3992892425282,22400300,-0.004703407609742305,0.02140213737491062,-0.20167147795716167,False,False
2022-06-07,264.826904296875,265.4391694080939,258.45162412939817,259.1319252881435,22860700,0.013953497067452192,0.019842795612421162,0.020553296161212042,False,False
2022-06-08,262.7957763671875,265.3128433735348,262.01828503853517,264.0591589961378,17372300,-0.007669643441553742,0.019538191401557638,-0.24008013752859714,False,False
2022-06-09,257.33404541015625,265.03101725984766,257.17854713483496,260.23984343092275,26439700,-0.02078317632243798,0.01858521256808037,0.5219458563345096,False,False
2022-06-10,245.86627197265625,253.24253313611206,245.41921820228913,253.24253313611206,31422800,-0.044563763101077014,0.020741160593202232,0.18847036842324227,False,False
2022-06-13,235.4384002685547,242.00806063802048,234.72895987314584,238.20815546124874,46135800,-0.04241277837922108,0.022043314431786823,0.4682268925748183,False,False
2022-06-14,237.60562133789062,238.82042366109098,234.70952192240742,236.99335622167607,28651500,0.009205045000577172,0.022200562290867806,-0.37897467909952787,False,False
2022-06-15,244.67091369628906,248.11124235881286,239.4812814606915,241.31806207572347,33111700,0.029735375445310464,0.02281130179876352,0.1556707327714082,False,False
2022-06-16,238.0720977783203,240.45310733096755,236.17700914781045,239.05365270255112,33169200,-0.026970169107063846,0.021297474793810438,0.0017365462963243594,False,False
2022-06-17,240.67662048339844,243.44637559850622,237.15855784482125,237.8096900838926,43084800,0.010940058618307047,0.02147262353519967,0.29893998046380377,False,False
2022-06-21,246.59515380859375,247.57670872846134,242.48425214861203,243.21313352857806,29928300,0.024591226656365484,0.022208089254745707,-0.30536291221033873,False,False
2022-06-22,246.00233459472656,249.92858401068787,243.32004157236312,244.7972453506843,25939900,-0.002404018102996952,0.020930392581909638,-0.13326517042398,False,False
2022-06-23,251.57101440429688,252.06666333172817,246.48829955344343,248.3736754699589,25861400,0.02263669496773013,0.02158412443762003,-0.00302622600703939,False,False
2022-06-24,260.1619873046875,260.4341017445196,254.35036432611327,254.43782650410398,33923200,0.03414929546129741,0.02278397816511338,0.3117309967751165,False,False
